 0.6323143748	-0.2345802169	-0.3236418441	 1.8307682641	-0.0708993276	-0.7405579499	 0.1416548606	 0.2651976343	
 0.6321719985	-0.2360615835	-0.3233583716	 1.8312981387	-0.0714771346	-0.7408089004	 0.1418175759	 0.2646771079	
 0.6320284655	-0.2375434535	-0.3230745741	 1.8318269727	-0.0720560313	-0.7410613785	 0.1419798473	 0.2641569578	
 0.6318837736	-0.2390258300	-0.3227904525	 1.8323547668	-0.0726360266	-0.7413153872	 0.1421416760	 0.2636371829	
 0.6317379207	-0.2405087161	-0.3225060077	 1.8328815217	-0.0732171296	-0.7415709293	 0.1423030632	 0.2631177821	
 0.6315909044	-0.2419921148	-0.3222212405	 1.8334072382	-0.0737993490	-0.7418280076	 0.1424640100	 0.2625987543	
 0.6314427225	-0.2434760291	-0.3219361519	 1.8339319170	-0.0743826941	-0.7420866251	 0.1426245176	 0.2620800985	
 0.6312933728	-0.2449604623	-0.3216507428	 1.8344555588	-0.0749671739	-0.7423467846	 0.1427845872	 0.2615618135	
 0.6311428531	-0.2464454173	-0.3213650139	 1.8349781645	-0.0755527976	-0.7426084892	 0.1429442199	 0.2610438983	
 0.6309911609	-0.2479308973	-0.3210789662	 1.8354997347	-0.0761395743	-0.7428717417	 0.1431034168	 0.2605263517	
 0.6308382940	-0.2494169053	-0.3207926005	 1.8360202701	-0.0767275133	-0.7431365452	 0.1432621792	 0.2600091728	
 0.6306842500	-0.2509034445	-0.3205059177	 1.8365397716	-0.0773166239	-0.7434029027	 0.1434205082	 0.2594923604	
 0.6305290267	-0.2523905180	-0.3202189188	 1.8370582398	-0.0779069155	-0.7436708171	 0.1435784048	 0.2589759134	
 0.6303726216	-0.2538781288	-0.3199316044	 1.8375756755	-0.0784983974	-0.7439402916	 0.1437358702	 0.2584598308	
 0.6302150323	-0.2553662802	-0.3196439756	 1.8380920794	-0.0790910792	-0.7442113292	 0.1438929056	 0.2579441116	
 0.6300562565	-0.2568549752	-0.3193560331	 1.8386074522	-0.0796849703	-0.7444839329	 0.1440495121	 0.2574287546	
 0.6298962916	-0.2583442170	-0.3190677778	 1.8391217947	-0.0802800804	-0.7447581060	 0.1442056907	 0.2569137587	
 0.6297351353	-0.2598340086	-0.3187792106	 1.8396351075	-0.0808764191	-0.7450338514	 0.1443614426	 0.2563991230	
 0.6295727851	-0.2613243534	-0.3184903323	 1.8401473914	-0.0814739960	-0.7453111723	 0.1445167689	 0.2558848464	
 0.6294092385	-0.2628152544	-0.3182011438	 1.8406586471	-0.0820728209	-0.7455900719	 0.1446716707	 0.2553709278	
 0.6292444930	-0.2643067148	-0.3179116459	 1.8411688753	-0.0826729036	-0.7458705534	 0.1448261491	 0.2548573661	
 0.6290785460	-0.2657987377	-0.3176218395	 1.8416780768	-0.0832742540	-0.7461526200	 0.1449802052	 0.2543441603	
 0.6289113951	-0.2672913263	-0.3173317254	 1.8421862522	-0.0838768820	-0.7464362749	 0.1451338400	 0.2538313094	
 0.6287430377	-0.2687844838	-0.3170413044	 1.8426934023	-0.0844807976	-0.7467215214	 0.1452870547	 0.2533188122	
 0.6285734711	-0.2702782134	-0.3167505774	 1.8431995277	-0.0850860108	-0.7470083626	 0.1454398503	 0.2528066679	
 0.6284026927	-0.2717725183	-0.3164595453	 1.8437046292	-0.0856925317	-0.7472968020	 0.1455922280	 0.2522948752	
 0.6282307001	-0.2732674017	-0.3161682088	 1.8442087074	-0.0863003705	-0.7475868428	 0.1457441887	 0.2517834332	
 0.6280574904	-0.2747628668	-0.3158765688	 1.8447117631	-0.0869095374	-0.7478784883	 0.1458957335	 0.2512723408	
 0.6278830610	-0.2762589167	-0.3155846261	 1.8452137970	-0.0875200427	-0.7481717419	 0.1460468635	 0.2507615971	
 0.6277074093	-0.2777555548	-0.3152923816	 1.8457148098	-0.0881318967	-0.7484666069	 0.1461975798	 0.2502512009	
 0.6275305325	-0.2792527842	-0.3149998361	 1.8462148021	-0.0887451100	-0.7487630868	 0.1463478834	 0.2497411512	
 0.6273524280	-0.2807506082	-0.3147069904	 1.8467137746	-0.0893596928	-0.7490611849	 0.1464977753	 0.2492314470	
 0.6271730928	-0.2822490301	-0.3144138453	 1.8472117281	-0.0899756559	-0.7493609048	 0.1466472566	 0.2487220873	
 0.6269925244	-0.2837480529	-0.3141204016	 1.8477086632	-0.0905930098	-0.7496622497	 0.1467963284	 0.2482130710	
 0.6268107199	-0.2852476801	-0.3138266602	 1.8482045806	-0.0912117652	-0.7499652233	 0.1469449915	 0.2477043971	
 0.6266276764	-0.2867479149	-0.3135326219	 1.8486994810	-0.0918319329	-0.7502698290	 0.1470932472	 0.2471960647	
 0.6264433912	-0.2882487606	-0.3132382875	 1.8491933651	-0.0924535236	-0.7505760704	 0.1472410964	 0.2466880726	
 0.6262578613	-0.2897502203	-0.3129436578	 1.8496862335	-0.0930765482	-0.7508839509	 0.1473885401	 0.2461804198	
 0.6260710840	-0.2912522975	-0.3126487336	 1.8501780870	-0.0937010178	-0.7511934741	 0.1475355793	 0.2456731054	
 0.6258830563	-0.2927549953	-0.3123535158	 1.8506689262	-0.0943269432	-0.7515046437	 0.1476822151	 0.2451661283	
 0.6256937753	-0.2942583171	-0.3120580050	 1.8511587517	-0.0949543357	-0.7518174632	 0.1478284485	 0.2446594876	
 0.6255032380	-0.2957622663	-0.3117622022	 1.8516475643	-0.0955832064	-0.7521319362	 0.1479742804	 0.2441531821	
 0.6253114415	-0.2972668460	-0.3114661082	 1.8521353647	-0.0962135665	-0.7524480665	 0.1481197119	 0.2436472109	
 0.6251183827	-0.2987720596	-0.3111697236	 1.8526221534	-0.0968454273	-0.7527658576	 0.1482647439	 0.2431415731	
 0.6249240587	-0.3002779105	-0.3108730495	 1.8531079312	-0.0974788003	-0.7530853133	 0.1484093775	 0.2426362674	
 0.6247284665	-0.3017844020	-0.3105760864	 1.8535926987	-0.0981136969	-0.7534064373	 0.1485536136	 0.2421312931	
 0.6245316029	-0.3032915374	-0.3102788353	 1.8540764566	-0.0987501285	-0.7537292333	 0.1486974532	 0.2416266491	
 0.6243334650	-0.3047993200	-0.3099812969	 1.8545592055	-0.0993881069	-0.7540537050	 0.1488408973	 0.2411223343	
 0.6241340495	-0.3063077533	-0.3096834719	 1.8550409461	-0.1000276438	-0.7543798563	 0.1489839468	 0.2406183479	
 0.6239333533	-0.3078168406	-0.3093853613	 1.8555216791	-0.1006687508	-0.7547076910	 0.1491266028	 0.2401146887	
 0.6237313734	-0.3093265852	-0.3090869658	 1.8560014051	-0.1013114399	-0.7550372129	 0.1492688662	 0.2396113558	
 0.6235281065	-0.3108369906	-0.3087882861	 1.8564801248	-0.1019557230	-0.7553684258	 0.1494107380	 0.2391083482	
 0.6233235494	-0.3123480600	-0.3084893231	 1.8569578387	-0.1026016120	-0.7557013337	 0.1495522190	 0.2386056649	
 0.6231176990	-0.3138597970	-0.3081900775	 1.8574345476	-0.1032491191	-0.7560359403	 0.1496933103	 0.2381033050	
 0.6229105519	-0.3153722049	-0.3078905501	 1.8579102521	-0.1038982564	-0.7563722496	 0.1498340129	 0.2376012674	
 0.6227021049	-0.3168852872	-0.3075907417	 1.8583849529	-0.1045490363	-0.7567102657	 0.1499743276	 0.2370995511	
 0.6224923546	-0.3183990471	-0.3072906531	 1.8588586506	-0.1052014709	-0.7570499923	 0.1501142554	 0.2365981553	
 0.6222812979	-0.3199134883	-0.3069902849	 1.8593313457	-0.1058555728	-0.7573914335	 0.1502537973	 0.2360970788	
 0.6220689312	-0.3214286140	-0.3066896381	 1.8598030391	-0.1065113544	-0.7577345934	 0.1503929541	 0.2355963207	
 0.6218552513	-0.3229444278	-0.3063887134	 1.8602737312	-0.1071688284	-0.7580794759	 0.1505317268	 0.2350958801	
 0.6216402548	-0.3244609331	-0.3060875115	 1.8607434228	-0.1078280074	-0.7584260851	 0.1506701164	 0.2345957560	
 0.6214239381	-0.3259781333	-0.3057860332	 1.8612121145	-0.1084889042	-0.7587744251	 0.1508081237	 0.2340959473	
 0.6212062980	-0.3274960319	-0.3054842792	 1.8616798068	-0.1091515317	-0.7591245000	 0.1509457497	 0.2335964532	
 0.6209873309	-0.3290146325	-0.3051822504	 1.8621465005	-0.1098159027	-0.7594763139	 0.1510829953	 0.2330972726	
 0.6207670332	-0.3305339384	-0.3048799475	 1.8626121961	-0.1104820304	-0.7598298709	 0.1512198613	 0.2325984046	
 0.6205454016	-0.3320539531	-0.3045773712	 1.8630768943	-0.1111499279	-0.7601851752	 0.1513563488	 0.2320998482	
 0.6203224323	-0.3335746802	-0.3042745224	 1.8635405957	-0.1118196083	-0.7605422311	 0.1514924586	 0.2316016024	
 0.6200981219	-0.3350961232	-0.3039714017	 1.8640033009	-0.1124910850	-0.7609010427	 0.1516281916	 0.2311036664	
 0.6198724668	-0.3366182856	-0.3036680099	 1.8644650106	-0.1131643715	-0.7612616143	 0.1517635486	 0.2306060390	
 0.6196454632	-0.3381411708	-0.3033643477	 1.8649257253	-0.1138394811	-0.7616239501	 0.1518985307	 0.2301087194	
